ACCENUMB,y_true,y_pred,y_proba
G470,0,0,0.00034029350392817304
G14853,1,1,0.9902249081574112
G51838,0,0,0.0059121092304224
G24544,0,0,7.938289481616788e-05
G21977,0,0,0.0006189173161156874
G24353,0,0,1.822300754438877e-05
G51613,0,0,3.5568205630687834e-05
G1733,0,0,0.00033056318754570984
G8176,1,1,0.9899964932867146
G10107,0,0,0.0002570151081961353
G18047,0,0,6.041487761505328e-05
G1803,0,0,1.8213596336842584e-05
G11582,0,0,2.750041425642958e-05
G20261,0,0,1.7810029364417585e-05
G24310,0,0,3.486569041450364e-05
G7911,0,0,5.932989414040687e-05
G18671,0,0,0.0002209420572261485
G52094,1,1,0.9882556695953388
G8927,0,0,2.938871660120961e-05
G22399,1,1,0.9779004115061426
G20240,0,0,3.855540733299241e-05
G24287A,0,0,0.001129724152819
G7743,0,0,5.426046165522566e-05
G4756,0,0,0.0040834232666321
G10096,0,0,0.00029935330995376977
G16147,0,0,0.0001204261369719414
G576,0,0,7.561768593984809e-05
G50438,0,0,0.001223525855476
G13928,1,1,0.9930453093842964
G51381,0,0,6.289620473540425e-05
G14218,0,0,0.0332497873564739
G16907,0,0,3.401442326343849e-05
G22824,0,0,2.514962331324532e-05
G596,0,0,3.31053881558496e-05
G20356,0,0,0.00011830272732872032
G20059,0,0,5.26245100571766e-05
G20975,0,0,0.0232095922995185
G24370,0,0,2.0727372462061552e-05
G22836,0,0,0.0160312177026345
G52369,0,0,0.0003781449815493298
G51884,1,1,0.8517741882082102
G50866,1,1,0.99741225570367
G20119,0,0,3.8880755850650014e-05
G5594,0,0,2.565236128690868e-05
G231,0,0,0.00018751656028229355
G16006,0,0,2.0116010883432825e-05
G6782,0,0,4.214267789047364e-05
G4359,0,0,1.683217065062009e-05
G960,1,1,0.9109765385359452
G18935,0,0,0.0005087135325262328
G23593,0,0,0.00026026187677841893
G51603,0,0,7.70281166163306e-05
G20072,0,0,2.335140042992097e-05
G20980,0,0,0.0102986754364527
G52499,1,1,0.9979304974838356
G11042,0,0,0.000134900965151504
G51659,1,1,0.9992624644278169
G826,0,0,0.00030249427426585595
G20880,0,0,0.00015302294371966017
G24395,1,1,0.996145934694086
G51624,1,1,0.9357752437317096
G24384,0,0,1.6202790261162114e-05
G23965,1,1,0.9962681887961428
G16010,0,0,1.2495394836295337e-05
G869,0,0,4.204867100863753e-05
G4600,1,1,0.9915519819302592
G942,1,1,0.9981212402528424
G9812,0,0,1.187194207248138e-05
G22560,0,0,0.00032080605863932926
G8159,1,1,0.9991089294053236
G50333,1,1,0.994907601382684
G142A,0,0,0.0006662419320157553
G20113,0,0,9.457920227116212e-05
G50718,0,0,0.0001750318875325175
G20777A,0,0,0.0003727702485132098
G24365,0,0,1.981127129518116e-05
G51278E,1,1,0.8692318925357219
G18200A,0,0,4.582867172099772e-05
G6921,1,1,0.9977745645353056
G20726,0,0,0.00021024377536415804
G181,0,0,1.8601233423998965e-05
G51374,0,0,8.326605914324327e-05
G7775,0,0,6.863968353687924e-05
G10054,0,0,0.0004056550139245735
G50361,1,1,0.9701304115076174
G18613,0,0,0.0004029404028170077
G51967,0,0,9.450817056911872e-05
G50481,0,0,4.647804314757754e-05
G52501,1,1,0.994409326523682
G17227A,0,0,0.0001278997707515425
G11048,0,0,1.3385994224228134e-05
G7960,0,0,3.9684309838491305e-05
G523,0,0,5.0917924250809066e-05
G13181,0,0,8.960470838657368e-06
G11027E,0,0,1.6692634322182127e-05
G19122,0,0,0.00013736752560379668
G5022,0,0,0.0003181402989047764
G21191,0,0,2.4411444220189168e-05
G4715,1,1,0.9328254422869048
G18673,0,0,0.00033654206148938954
G10987,0,0,1.424332285575443e-05
G11766,0,0,2.9325362494250933e-05
G20972,0,0,0.013140402631529
G22726,0,0,0.0004754402003414052
G3384,0,0,4.673876115117817e-05
G22798,0,0,1.820885926086847e-05
G20173,0,0,5.232053163438922e-05
G948,0,0,1.977108752727673e-05
G22361,1,1,0.788981396076107
G12856B,0,0,6.678883817706161e-05
G8918,0,0,1.3182512659329698e-05
G19102,0,0,6.81996458320077e-05
G10195,0,0,0.0353183040795425
G51489,1,1,0.9895162783702433
G20097,0,0,2.8344919143750987e-05
G30,0,0,8.432066558799157e-05
G18210,1,0,0.3212140912058933
G25,0,0,7.678645236683611e-05
G750,0,0,0.004776892186797
G5711,0,0,0.0003057956574069307
G24422,1,1,0.8905320787955101
G20335,0,0,1.7987785237073446e-05
G24324A,0,0,3.876665752381016e-05
G4888,0,0,1.5540927787905615e-05
