DOI,ACCENUMB,CURATION,GENUS,SPECIES,GRIN_NAME,SAMPSTAT,ORIGCTY,COLLSITE,DECLONGITUDE,ELEVATION,MODCF_CloudForestPrediction,MODCF_seasonality_concentration,current_30arcsec_aridityIndexThornthwaite,CRFVOL_M_sl1,BDRICM_M,PHIKCL_M_sl1,BDRLOG_M,SLGWRB,ACDWRB_M_ss,bio14,bio18,bio19,bio2,bio9
10.18730/S6RP=,G51055A,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,COL,"23 KM N SALAMINA, VEREDA LAS TROJES, CUENCA RÍO CHAMBERI - PACORA - CALDAS",-75.47,0.4428439041056248,1.9615951218506469,-1.3675799396931028,-2.513582817080425,-1.111673625302659,0.5370405765930335,-0.8511931171679675,-0.4372982226982247,-0.1033495786669646,1.5700900939465372,3.351860641809626,1.5677032789648024,2.2181427909793765,-1.304524456919368,-0.0202946514324399
10.18730/S33V~,G51054I,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,COL,"23 KM N SALAMINA, VEREDA LAS TROJES, CUENCA RÍO CHAMBERI - PACORA - CALDAS",-75.47,0.4428439041056248,1.9615951218506469,-1.3675799396931028,-2.513582817080425,-1.111673625302659,0.5370405765930335,-0.8511931171679675,-0.4372982226982247,-0.1033495786669646,1.5700900939465372,3.351860641809626,1.5677032789648024,2.2181427909793765,-1.304524456919368,-0.0202946514324399
10.18730/S6RK*,G51054J,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,COL,"23 KM N SALAMINA, VEREDA LAS TROJES, CUENCA RÍO CHAMBERI - PACORA - CALDAS",-75.47,0.4428439041056248,1.9615951218506469,-1.3675799396931028,-2.513582817080425,-1.111673625302659,0.5370405765930335,-0.8511931171679675,-0.4372982226982247,-0.1033495786669646,1.5700900939465372,3.351860641809626,1.5677032789648024,2.2181427909793765,-1.304524456919368,-0.0202946514324399
10.18730/S4J81,G51054K,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,COL,"23 KM N SALAMINA, VEREDA LAS TROJES, CUENCA RÍO CHAMBERI - PACORA - CALDAS",-75.47,0.4428439041056248,1.9615951218506469,-1.3675799396931028,-2.513582817080425,-1.111673625302659,0.5370405765930335,-0.8511931171679675,-0.4372982226982247,-0.1033495786669646,1.5700900939465372,3.351860641809626,1.5677032789648024,2.2181427909793765,-1.304524456919368,-0.0202946514324399
10.18730/PFZ6X,G51055,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,COL,"23 KM N SALAMINA, VEREDA LAS TROJES, CUENCA RÍO CHAMBERI - PACORA - CALDAS",-75.47,0.4428439041056248,1.9615951218506469,-1.3675799396931028,-2.513582817080425,-1.111673625302659,0.5370405765930335,-0.8511931171679675,-0.4372982226982247,-0.1033495786669646,1.5700900939465372,3.351860641809626,1.5677032789648024,2.2181427909793765,-1.304524456919368,-0.0202946514324399
10.18730/S61G~,G51054H,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,COL,"23 KM N SALAMINA, VEREDA LAS TROJES, CUENCA RÍO CHAMBERI - PACORA - CALDAS",-75.47,0.4428439041056248,1.9615951218506469,-1.3675799396931028,-2.513582817080425,-1.111673625302659,0.5370405765930335,-0.8511931171679675,-0.4372982226982247,-0.1033495786669646,1.5700900939465372,3.351860641809626,1.5677032789648024,2.2181427909793765,-1.304524456919368,-0.0202946514324399
10.18730/S3V2U,G51054G,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,COL,"23 KM N SALAMINA, VEREDA LAS TROJES, CUENCA RÍO CHAMBERI - PACORA - CALDAS",-75.47,0.4428439041056248,1.9615951218506469,-1.3675799396931028,-2.513582817080425,-1.111673625302659,0.5370405765930335,-0.8511931171679675,-0.4372982226982247,-0.1033495786669646,1.5700900939465372,3.351860641809626,1.5677032789648024,2.2181427909793765,-1.304524456919368,-0.0202946514324399
10.18730/S1N2G,G51054E,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,COL,"23 KM N SALAMINA, VEREDA LAS TROJES, CUENCA RÍO CHAMBERI - PACORA - CALDAS",-75.47,0.4428439041056248,1.9615951218506469,-1.3675799396931028,-2.513582817080425,-1.111673625302659,0.5370405765930335,-0.8511931171679675,-0.4372982226982247,-0.1033495786669646,1.5700900939465372,3.351860641809626,1.5677032789648024,2.2181427909793765,-1.304524456919368,-0.0202946514324399
10.18730/S2CDQ,G51054D,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,-1.7525941122599396,COL,"23 KM N SALAMINA, VEREDA LAS TROJES, CUENCA RÍO CHAMBERI - PACORA - CALDAS",-75.48,0.4428439041056248,0.3694687012288258,-1.1496960139941643,-2.248245116305042,-0.8386533940492227,-0.0215818182708013,-0.6786847823577559,0.2599861268516267,-0.1033495786669646,1.5700900939465372,2.9102769072292247,1.864199368572857,1.7102670843525896,-0.810642965937444,0.5452159452826243
10.18730/S33W$,G51054C,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,COL,"23 KM N SALAMINA, VEREDA LAS TROJES, CUENCA RÍO CHAMBERI - PACORA - CALDAS",-75.47,0.4428439041056248,1.9615951218506469,-1.3675799396931028,-2.513582817080425,-1.111673625302659,0.5370405765930335,-0.8511931171679675,-0.4372982226982247,-0.1033495786669646,1.5700900939465372,3.351860641809626,1.5677032789648024,2.2181427909793765,-1.304524456919368,-0.0202946514324399
10.18730/S6RN$,G51054A,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,COL,"23 KM N SALAMINA, VEREDA LAS TROJES, CUENCA RÍO CHAMBERI - PACORA - CALDAS",-75.47,0.4428439041056248,1.9615951218506469,-1.3675799396931028,-2.513582817080425,-1.111673625302659,0.5370405765930335,-0.8511931171679675,-0.4372982226982247,-0.1033495786669646,1.5700900939465372,3.351860641809626,1.5677032789648024,2.2181427909793765,-1.304524456919368,-0.0202946514324399
10.18730/S59XJ,G51054B,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,COL,"23 KM N SALAMINA, VEREDA LAS TROJES, CUENCA RÍO CHAMBERI - PACORA - CALDAS",-75.47,0.4428439041056248,1.9615951218506469,-1.3675799396931028,-2.513582817080425,-1.111673625302659,0.5370405765930335,-0.8511931171679675,-0.4372982226982247,-0.1033495786669646,1.5700900939465372,3.351860641809626,1.5677032789648024,2.2181427909793765,-1.304524456919368,-0.0202946514324399
10.18730/S2C6G,G51051A,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,COL,3 KM N TIMBIO - TIMBIO - CAUCA,-76.67,0.5454571173376962,1.1076508297756402,-1.3501492256371876,-0.6625019134484782,-0.4291230471690684,0.6417822756300026,-0.3336681127373325,-1.308903659635539,-0.1033495786669646,0.1587457987745961,1.070344679810887,1.413753386283697,2.580911152855653,-0.4925498874972816,0.1386596188903179
10.18730/PHGBB,G51052,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,-1.7525941122599396,COL,"7KM N NEIRA, CUENCA RÍO TAPIAS A LA FELISA, TROCADEROS - NEIRA - CALDAS",-75.5,0.1555269070558249,2.228344404289044,-1.324003154553315,-1.1119810605617897,-1.248183740929377,0.3275571785190954,-0.6786847823577559,-0.6116193100856876,-0.1033495786669646,1.5700900939465372,3.241464708164526,0.8777796858383675,2.121404561145703,-1.430087449073211,-0.0539196414444838
10.18730/JYRT$,G51053,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,COL,"23 KM N SALAMINA, VEREDA LAS TROJES, CUENCA RÍO CHAMBERI - PACORA - CALDAS",-75.47,0.4428439041056248,1.9615951218506469,-1.3675799396931028,-2.513582817080425,-1.111673625302659,0.5370405765930335,-0.8511931171679675,-0.4372982226982247,-0.1033495786669646,1.5700900939465372,3.351860641809626,1.5677032789648024,2.2181427909793765,-1.304524456919368,-0.0202946514324399
10.18730/PFZ5W,G51054,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,COL,"23 KM N SALAMINA, VEREDA LAS TROJES, CUENCA RÍO CHAMBERI - PACORA - CALDAS",-75.47,0.4428439041056248,1.9615951218506469,-1.3675799396931028,-2.513582817080425,-1.111673625302659,0.5370405765930335,-0.8511931171679675,-0.4372982226982247,-0.1033495786669646,1.5700900939465372,3.351860641809626,1.5677032789648024,2.2181427909793765,-1.304524456919368,-0.0202946514324399
10.18730/PFZ4V,G51051,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,COL,3 KM N TIMBIO - TIMBIO - CAUCA,-76.67,0.5454571173376962,1.1076508297756402,-1.3501492256371876,-0.6625019134484782,-0.4291230471690684,0.6417822756300026,-0.3336681127373325,-1.308903659635539,-0.1033495786669646,0.1587457987745961,1.070344679810887,1.413753386283697,2.580911152855653,-0.4925498874972816,0.1386596188903179
10.18730/S6R7M,G51049A,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,COL,3 KM N TIMBIO - TIMBIO - CAUCA,-76.67,0.5454571173376962,1.1076508297756402,-1.3501492256371876,-0.6625019134484782,-0.4291230471690684,0.6417822756300026,-0.3336681127373325,-1.308903659635539,-0.1033495786669646,0.1587457987745961,1.070344679810887,1.413753386283697,2.580911152855653,-0.4925498874972816,0.1386596188903179
10.18730/S4HZX,G51049B,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,COL,3 KM N TIMBIO - TIMBIO - CAUCA,-76.67,0.5454571173376962,1.1076508297756402,-1.3501492256371876,-0.6625019134484782,-0.4291230471690684,0.6417822756300026,-0.3336681127373325,-1.308903659635539,-0.1033495786669646,0.1587457987745961,1.070344679810887,1.413753386283697,2.580911152855653,-0.4925498874972816,0.1386596188903179
10.18730/JYRHS,G51050,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,COL,3 KM N TIMBIO - TIMBIO - CAUCA,-76.67,0.5454571173376962,1.1076508297756402,-1.3501492256371876,-0.6625019134484782,-0.4291230471690684,0.6417822756300026,-0.3336681127373325,-1.308903659635539,-0.1033495786669646,0.1587457987745961,1.070344679810887,1.413753386283697,2.580911152855653,-0.4925498874972816,0.1386596188903179
10.18730/S2C3D,G51047A,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,COL,3 KM N TIMBIO - TIMBIO - CAUCA,-76.67,0.5454571173376962,1.1076508297756402,-1.3501492256371876,-0.6625019134484782,-0.4291230471690684,0.6417822756300026,-0.3336681127373325,-1.308903659635539,-0.1033495786669646,0.1587457987745961,1.070344679810887,1.413753386283697,2.580911152855653,-0.4925498874972816,0.1386596188903179
10.18730/PFZ2S,G51048,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,COL,3 KM N TIMBIO - TIMBIO - CAUCA,-76.67,0.5454571173376962,1.1076508297756402,-1.3501492256371876,-0.6625019134484782,-0.4291230471690684,0.6417822756300026,-0.3336681127373325,-1.308903659635539,-0.1033495786669646,0.1587457987745961,1.070344679810887,1.413753386283697,2.580911152855653,-0.4925498874972816,0.1386596188903179
10.18730/S619T,G51048A,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,COL,3 KM N TIMBIO - TIMBIO - CAUCA,-76.67,0.5454571173376962,1.1076508297756402,-1.3501492256371876,-0.6625019134484782,-0.4291230471690684,0.6417822756300026,-0.3336681127373325,-1.308903659635539,-0.1033495786669646,0.1587457987745961,1.070344679810887,1.413753386283697,2.580911152855653,-0.4925498874972816,0.1386596188903179
10.18730/PFZ3T,G51049,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,COL,3 KM N TIMBIO - TIMBIO - CAUCA,-76.67,0.5454571173376962,1.1076508297756402,-1.3501492256371876,-0.6625019134484782,-0.4291230471690684,0.6417822756300026,-0.3336681127373325,-1.308903659635539,-0.1033495786669646,0.1587457987745961,1.070344679810887,1.413753386283697,2.580911152855653,-0.4925498874972816,0.1386596188903179
10.18730/JYR9H,G51045,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,COL,ALREDEDORES DE TIMBIO VÍA PAISPAMBA - TIMBIO - CAUCA,-76.67,0.5522979982198343,1.403651641197141,-1.2717110123855695,-0.6286701100381222,-0.7021432784225046,0.6417822756300026,-0.1611597779271209,-1.308903659635539,-0.1033495786669646,0.1587457987745961,1.3279351916494544,1.3054182766192155,2.7905106508286126,-0.5092916942932575,0.1203187550001748
10.18730/JYRAJ,G51046,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,COL,ALREDEDORES DE TIMBIO VÍA PAISPAMBA - TIMBIO - CAUCA,-76.67,0.5522979982198343,1.403651641197141,-1.2717110123855695,-0.6286701100381222,-0.7021432784225046,0.6417822756300026,-0.1611597779271209,-1.308903659635539,-0.1033495786669646,0.1587457987745961,1.3279351916494544,1.3054182766192155,2.7905106508286126,-0.5092916942932575,0.1203187550001748
10.18730/PFZ1R,G51047,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,COL,3 KM N TIMBIO - TIMBIO - CAUCA,-76.67,0.5454571173376962,1.1076508297756402,-1.3501492256371876,-0.6625019134484782,-0.4291230471690684,0.6417822756300026,-0.3336681127373325,-1.308903659635539,-0.1033495786669646,0.1587457987745961,1.070344679810887,1.413753386283697,2.580911152855653,-0.4925498874972816,0.1386596188903179
10.18730/JYREP,G51044,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,COL,ALREDEDORES DE TIMBIO VÍA PAISPAMBA - TIMBIO - CAUCA,-76.67,0.5522979982198343,1.403651641197141,-1.2717110123855695,-0.6286701100381222,-0.7021432784225046,0.6417822756300026,-0.1611597779271209,-1.308903659635539,-0.1033495786669646,0.1587457987745961,1.3279351916494544,1.3054182766192155,2.7905106508286126,-0.5092916942932575,0.1203187550001748
10.18730/JYRCM,G51043,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,COL,ALREDEDORES DE TIMBIO VÍA PAISPAMBA - TIMBIO - CAUCA,-76.67,0.5522979982198343,1.403651641197141,-1.2717110123855695,-0.6286701100381222,-0.7021432784225046,0.6417822756300026,-0.1611597779271209,-1.308903659635539,-0.1033495786669646,0.1587457987745961,1.3279351916494544,1.3054182766192155,2.7905106508286126,-0.5092916942932575,0.1203187550001748
10.18730/JYR8G,G51042,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,COL,ALREDEDORES DE TIMBIO VÍA PAISPAMBA - TIMBIO - CAUCA,-76.67,0.5522979982198343,1.403651641197141,-1.2717110123855695,-0.6286701100381222,-0.7021432784225046,0.6417822756300026,-0.1611597779271209,-1.308903659635539,-0.1033495786669646,0.1587457987745961,1.3279351916494544,1.3054182766192155,2.7905106508286126,-0.5092916942932575,0.1203187550001748
10.18730/S4HYW,G51041A,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,COL,EN HUERTOS CASEROS DE TIMBIO - TIMBIO - CAUCA,-76.67,0.5386162364555581,1.357973520078784,-1.2804263694135274,-0.6953670728335669,-0.8386533940492227,0.6417822756300026,-0.1611597779271209,-1.250796630506385,-0.1033495786669646,1.5700900939465372,1.3279351916494544,1.4707718650544768,2.633311027348893,-0.5371945459581762,0.0958642115092245
10.18730/S6R6K,G51041B,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,COL,EN HUERTOS CASEROS DE TIMBIO - TIMBIO - CAUCA,-76.67,0.5386162364555581,1.357973520078784,-1.2804263694135274,-0.6953670728335669,-0.8386533940492227,0.6417822756300026,-0.1611597779271209,-1.250796630506385,-0.1033495786669646,1.5700900939465372,1.3279351916494544,1.4707718650544768,2.633311027348893,-0.5371945459581762,0.0958642115092245
10.18730/PFZ0Q,G51041,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,COL,EN HUERTOS CASEROS DE TIMBIO - TIMBIO - CAUCA,-76.67,0.5386162364555581,1.357973520078784,-1.2804263694135274,-0.6953670728335669,-0.8386533940492227,0.6417822756300026,-0.1611597779271209,-1.250796630506385,-0.1033495786669646,1.5700900939465372,1.3279351916494544,1.4707718650544768,2.633311027348893,-0.5371945459581762,0.0958642115092245
10.18730/S6QW9,G51040V,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,-1.7525941122599396,COL,EN HUERTOS CASEROS DE TIMBIO - TIMBIO - CAUCA,-76.67,0.5386162364555581,1.4419153338981283,-1.2542802983296548,-0.7108330085008449,-0.8386533940492227,0.6417822756300026,-0.6786847823577559,-1.1345825722480762,-0.1033495786669646,1.5700900939465372,1.070344679810887,1.5277903438252565,2.992048629648766,-0.5539362995335806,0.0866938232922211
10.18730/S4HRP,G51040W,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,-1.7525941122599396,COL,EN HUERTOS CASEROS DE TIMBIO - TIMBIO - CAUCA,-76.67,0.5386162364555581,1.4419153338981283,-1.2542802983296548,-0.7108330085008449,-0.8386533940492227,0.6417822756300026,-0.6786847823577559,-1.1345825722480762,-0.1033495786669646,1.5700900939465372,1.070344679810887,1.5277903438252565,2.992048629648766,-0.5539362995335806,0.0866938232922211
10.18730/S1MD*,G51040S,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,COL,EN HUERTOS CASEROS DE TIMBIO - TIMBIO - CAUCA,-76.67,0.5386162364555581,1.357973520078784,-1.2804263694135274,-0.6953670728335669,-0.8386533940492227,0.6417822756300026,-0.1611597779271209,-1.250796630506385,-0.1033495786669646,1.5700900939465372,1.3279351916494544,1.4707718650544768,2.633311027348893,-0.5371945459581762,0.0958642115092245
10.18730/S4HSQ,G51040T,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,COL,EN HUERTOS CASEROS DE TIMBIO - TIMBIO - CAUCA,-76.67,0.5386162364555581,1.357973520078784,-1.2804263694135274,-0.6953670728335669,-0.8386533940492227,0.6417822756300026,-0.1611597779271209,-1.250796630506385,-0.1033495786669646,1.5700900939465372,1.3279351916494544,1.4707718650544768,2.633311027348893,-0.5371945459581762,0.0958642115092245
10.18730/S3TKN,G51040U,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,COL,EN HUERTOS CASEROS DE TIMBIO - TIMBIO - CAUCA,-76.67,0.5386162364555581,1.357973520078784,-1.2804263694135274,-0.6953670728335669,-0.8386533940492227,0.6417822756300026,-0.1611597779271209,-1.250796630506385,-0.1033495786669646,1.5700900939465372,1.3279351916494544,1.4707718650544768,2.633311027348893,-0.5371945459581762,0.0958642115092245
10.18730/S612K,G51040P,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,COL,EN HUERTOS CASEROS DE TIMBIO - TIMBIO - CAUCA,-76.67,0.5386162364555581,1.357973520078784,-1.2804263694135274,-0.6953670728335669,-0.8386533940492227,0.6417822756300026,-0.1611597779271209,-1.250796630506385,-0.1033495786669646,1.5700900939465372,1.3279351916494544,1.4707718650544768,2.633311027348893,-0.5371945459581762,0.0958642115092245
10.18730/S1ME~,G51040Q,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,COL,EN HUERTOS CASEROS DE TIMBIO - TIMBIO - CAUCA,-76.67,0.5386162364555581,1.357973520078784,-1.2804263694135274,-0.6953670728335669,-0.8386533940492227,0.6417822756300026,-0.1611597779271209,-1.250796630506385,-0.1033495786669646,1.5700900939465372,1.3279351916494544,1.4707718650544768,2.633311027348893,-0.5371945459581762,0.0958642115092245
10.18730/S611J,G51040R,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,COL,EN HUERTOS CASEROS DE TIMBIO - TIMBIO - CAUCA,-76.67,0.5386162364555581,1.357973520078784,-1.2804263694135274,-0.6953670728335669,-0.8386533940492227,0.6417822756300026,-0.1611597779271209,-1.250796630506385,-0.1033495786669646,1.5700900939465372,1.3279351916494544,1.4707718650544768,2.633311027348893,-0.5371945459581762,0.0958642115092245
10.18730/S3TMP,G51040O,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,COL,EN HUERTOS CASEROS DE TIMBIO - TIMBIO - CAUCA,-76.67,0.5386162364555581,1.357973520078784,-1.2804263694135274,-0.6953670728335669,-0.8386533940492227,0.6417822756300026,-0.1611597779271209,-1.250796630506385,-0.1033495786669646,1.5700900939465372,1.3279351916494544,1.4707718650544768,2.633311027348893,-0.5371945459581762,0.0958642115092245
10.18730/S3TNQ,G51040N,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,COL,EN HUERTOS CASEROS DE TIMBIO - TIMBIO - CAUCA,-76.67,0.5386162364555581,1.357973520078784,-1.2804263694135274,-0.6953670728335669,-0.8386533940492227,0.6417822756300026,-0.1611597779271209,-1.250796630506385,-0.1033495786669646,1.5700900939465372,1.3279351916494544,1.4707718650544768,2.633311027348893,-0.5371945459581762,0.0958642115092245
10.18730/S2BNU,G51040J,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,COL,EN HUERTOS CASEROS DE TIMBIO - TIMBIO - CAUCA,-76.67,0.5386162364555581,1.357973520078784,-1.2804263694135274,-0.6953670728335669,-0.8386533940492227,0.6417822756300026,-0.1611597779271209,-1.250796630506385,-0.1033495786669646,1.5700900939465372,1.3279351916494544,1.4707718650544768,2.633311027348893,-0.5371945459581762,0.0958642115092245
10.18730/S3TPR,G51040K,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,COL,EN HUERTOS CASEROS DE TIMBIO - TIMBIO - CAUCA,-76.67,0.5386162364555581,1.357973520078784,-1.2804263694135274,-0.6953670728335669,-0.8386533940492227,0.6417822756300026,-0.1611597779271209,-1.250796630506385,-0.1033495786669646,1.5700900939465372,1.3279351916494544,1.4707718650544768,2.633311027348893,-0.5371945459581762,0.0958642115092245
10.18730/S613M,G51040L,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,COL,EN HUERTOS CASEROS DE TIMBIO - TIMBIO - CAUCA,-76.67,0.5386162364555581,1.357973520078784,-1.2804263694135274,-0.6953670728335669,-0.8386533940492227,0.6417822756300026,-0.1611597779271209,-1.250796630506385,-0.1033495786669646,1.5700900939465372,1.3279351916494544,1.4707718650544768,2.633311027348893,-0.5371945459581762,0.0958642115092245
10.18730/S4HTR,G51040M,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,COL,EN HUERTOS CASEROS DE TIMBIO - TIMBIO - CAUCA,-76.67,0.5386162364555581,1.357973520078784,-1.2804263694135274,-0.6953670728335669,-0.8386533940492227,0.6417822756300026,-0.1611597779271209,-1.250796630506385,-0.1033495786669646,1.5700900939465372,1.3279351916494544,1.4707718650544768,2.633311027348893,-0.5371945459581762,0.0958642115092245
10.18730/S6QV8,G51040I,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,COL,EN HUERTOS CASEROS DE TIMBIO - TIMBIO - CAUCA,-76.67,0.5386162364555581,1.357973520078784,-1.2804263694135274,-0.6953670728335669,-0.8386533940492227,0.6417822756300026,-0.1611597779271209,-1.250796630506385,-0.1033495786669646,1.5700900939465372,1.3279351916494544,1.4707718650544768,2.633311027348893,-0.5371945459581762,0.0958642115092245
10.18730/S3TQS,G51040F,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,COL,EN HUERTOS CASEROS DE TIMBIO - TIMBIO - CAUCA,-76.67,0.5386162364555581,1.357973520078784,-1.2804263694135274,-0.6953670728335669,-0.8386533940492227,0.6417822756300026,-0.1611597779271209,-1.250796630506385,-0.1033495786669646,1.5700900939465372,1.3279351916494544,1.4707718650544768,2.633311027348893,-0.5371945459581762,0.0958642115092245
10.18730/S33BH,G51040G,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,COL,EN HUERTOS CASEROS DE TIMBIO - TIMBIO - CAUCA,-76.67,0.5386162364555581,1.357973520078784,-1.2804263694135274,-0.6953670728335669,-0.8386533940492227,0.6417822756300026,-0.1611597779271209,-1.250796630506385,-0.1033495786669646,1.5700900939465372,1.3279351916494544,1.4707718650544768,2.633311027348893,-0.5371945459581762,0.0958642115092245
10.18730/S2BP0,G51040H,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,COL,EN HUERTOS CASEROS DE TIMBIO - TIMBIO - CAUCA,-76.67,0.5386162364555581,1.357973520078784,-1.2804263694135274,-0.6953670728335669,-0.8386533940492227,0.6417822756300026,-0.1611597779271209,-1.250796630506385,-0.1033495786669646,1.5700900939465372,1.3279351916494544,1.4707718650544768,2.633311027348893,-0.5371945459581762,0.0958642115092245
10.18730/S6QXA,G51040D,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,COL,EN HUERTOS CASEROS DE TIMBIO - TIMBIO - CAUCA,-76.67,0.5386162364555581,1.357973520078784,-1.2804263694135274,-0.6953670728335669,-0.8386533940492227,0.6417822756300026,-0.1611597779271209,-1.250796630506385,-0.1033495786669646,1.5700900939465372,1.3279351916494544,1.4707718650544768,2.633311027348893,-0.5371945459581762,0.0958642115092245
10.18730/S2BQ1,G51040E,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,COL,EN HUERTOS CASEROS DE TIMBIO - TIMBIO - CAUCA,-76.67,0.5386162364555581,1.357973520078784,-1.2804263694135274,-0.6953670728335669,-0.8386533940492227,0.6417822756300026,-0.1611597779271209,-1.250796630506385,-0.1033495786669646,1.5700900939465372,1.3279351916494544,1.4707718650544768,2.633311027348893,-0.5371945459581762,0.0958642115092245
10.18730/S610H,G51040C,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,COL,EN HUERTOS CASEROS DE TIMBIO - TIMBIO - CAUCA,-76.67,0.5386162364555581,1.357973520078784,-1.2804263694135274,-0.6953670728335669,-0.8386533940492227,0.6417822756300026,-0.1611597779271209,-1.250796630506385,-0.1033495786669646,1.5700900939465372,1.3279351916494544,1.4707718650544768,2.633311027348893,-0.5371945459581762,0.0958642115092245
10.18730/JYR08,G51039,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,COL,EN HUERTOS CASEROS DE TIMBIO - TIMBIO - CAUCA,-76.67,0.5386162364555581,1.357973520078784,-1.2804263694135274,-0.6953670728335669,-0.8386533940492227,0.6417822756300026,-0.1611597779271209,-1.250796630506385,-0.1033495786669646,1.5700900939465372,1.3279351916494544,1.4707718650544768,2.633311027348893,-0.5371945459581762,0.0958642115092245
10.18730/PFYZP,G51040,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,COL,EN HUERTOS CASEROS DE TIMBIO - TIMBIO - CAUCA,-76.67,0.5386162364555581,1.357973520078784,-1.2804263694135274,-0.6953670728335669,-0.8386533940492227,0.6417822756300026,-0.1611597779271209,-1.250796630506385,-0.1033495786669646,1.5700900939465372,1.3279351916494544,1.4707718650544768,2.633311027348893,-0.5371945459581762,0.0958642115092245
10.18730/S1MHU,G51040A,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.2987140407349882,COL,EN HUERTOS CASEROS DE TIMBIO - TIMBIO - CAUCA,-76.67,0.5386162364555581,1.357973520078784,-1.2804263694135274,-0.6953670728335669,-0.8386533940492227,0.6417822756300026,-0.1611597779271209,-1.250796630506385,-0.1033495786669646,1.5700900939465372,1.3279351916494544,1.4707718650544768,2.633311027348893,-0.5371945459581762,0.0958642115092245
