DOI,ACCENUMB,ORIGCTY,DECLATITUDE,DECLONGITUDE,Pred_Resistencia,Probabilidad_Resistencia
10.18730/K426F,G51467,COL,2.59,-76.06,1,0.99964726
10.18730/K422B,G51465,COL,5.81,-75.42,1,0.9997179
10.18730/K421A,G51464,COL,0.84,-77.62,0,0.000646397
10.18730/K41Z8,G51462,COL,1.18,-77.26,0,0.08462046
10.18730/K41X6,G51460,COL,1.0,-77.44,0,0.013668357
10.18730/K41W5,G51459,COL,1.36,-77.28,1,0.9996543
10.18730/K41S2,G51456,COL,5.4,-75.5,1,0.99987197
10.18730/K41T3,G51457,COL,3.8,-76.23,1,0.9995671
10.18730/K41V4,G51458,COL,3.75,-76.17,1,0.9966736
10.18730/K41DV,G51439,COL,2.35,-76.67,1,0.9985435
10.18730/K418P,G51434,COL,6.5,-75.94,1,0.9997348
10.18730/K419Q,G51435,COL,5.93,-75.3,1,0.99970895
10.18730/K417N,G51433,COL,6.54,-75.9,1,0.9996741
10.18730/K414J,G51430,COL,3.77,-76.17,1,0.998697
10.18730/K413H,G51429,COL,5.12,-76.0,1,0.99972194
10.18730/K416M,G51432,COL,3.4,-76.19,1,0.99764305
10.18730/JYPF~,G51287,COL,5.75,-75.29,1,0.99865735
10.18730/S3SXU,G51286D,COL,6.76,-75.75,1,0.99953306
10.18730/S2B2H,G51286G1,COL,6.78,-75.75,1,0.9993081
10.18730/S4GHM,G51280B,COL,6.52,-75.92,1,0.99953794
10.18730/S4F3B,G51278F,COL,4.8,-73.65,1,0.9969573
10.18730/S5XHH,G51278E,COL,4.8,-73.68,1,0.9127079
10.18730/JY40$,G51275,COL,0.87,-77.63,0,0.0004719309
10.18730/S28SJ,G51271E,COL,1.6,-77.14,1,0.9964144
10.18730/JY3Z~,G51272,COL,1.38,-77.16,1,0.99776113
10.18730/S1GAC,G51266A,COL,1.09,-77.63,0,0.0065837
10.18730/S3V41,G51058A,COL,5.33,-75.8,1,0.9998294
10.18730/JYSBE,G51056,COL,6.05,-75.8,1,0.999845
10.18730/S1N3H,G51055F,COL,5.48,-75.47,1,0.99968326
10.18730/S2CDQ,G51054D,COL,5.43,-75.48,1,0.99987257
10.18730/PHGBB,G51052,COL,5.18,-75.5,1,0.99939525
10.18730/S6QW9,G51040V,COL,2.33,-76.67,1,0.9995803
10.18730/JYPR5,G51035,COL,5.97,-75.49,1,0.99935395
10.18730/JYQ2F,G51037,COL,6.17,-75.42,1,0.99979967
10.18730/S2B6N,G51034L,COL,5.92,-75.48,1,0.99988794
10.18730/JYPDZ,G51032,COL,6.05,-75.3,1,0.9997533
10.18730/S32Q$,G51030C,COL,6.0,-75.28,1,0.99981123
10.18730/JYPK0,G51028,COL,5.72,-75.38,1,0.9997329
10.18730/JYPM1,G51029,COL,5.72,-75.42,1,0.9998215
10.18730/S32KY,G51027Z,COL,5.72,-75.28,1,0.9995577
10.18730/JYNP8,G51024,COL,5.94,-75.33,1,0.99976546
10.18730/PFYVJ,G51026,COL,5.73,-75.47,1,0.9999088
10.18730/JYMB2,G51006,COL,6.25,-75.74,1,0.9994635
10.18730/S31MU,G50999G,COL,5.61,-75.84,1,0.9997665
10.18730/JYJKM,G50991,COL,1.77,-77.39,1,0.9987656
10.18730/S56TY,G50988J,COL,4.93,-73.48,1,0.99956053
10.18730/S3QDY,G50987R,COL,4.99,-73.49,1,0.9998196
10.18730/S6MNH,G50983I,COL,4.58,-73.9,0,0.027165936
10.18730/PFYA1,G50981,COL,0.98,-77.52,0,0.0025444913
10.18730/JY38A,G50979,COL,1.05,-77.5,0,0.010616333
10.18730/JYSDG,G50895,COL,3.74,-76.22,1,0.9961893
10.18730/PHH2$,G50889,COL,5.31,-75.81,1,0.999858
10.18730/JYSAD,G50892,COL,5.29,-75.83,1,0.9998604
10.18730/PHH3=,G50888,COL,5.9,-75.7,1,0.99981993
10.18730/PHH50,G50886,COL,5.9,-75.55,1,0.999782
10.18730/PHH4U,G50887,COL,5.9,-75.68,1,0.99986756
10.18730/PHH61,G50885,COL,5.75,-75.45,1,0.9998678
10.18730/S61J=,G50882A,COL,5.57,-75.47,1,0.99974066
10.18730/PHH83,G50883,COL,5.62,-75.52,1,0.99986553
10.18730/PHH72,G50884,COL,5.73,-75.5,1,0.99989355
10.18730/PHHB6,G50877,COL,5.38,-75.5,1,0.9998473
10.18730/PHHD8,G50875,COL,5.23,-75.5,1,0.996876
10.18730/PHHC7,G50876,COL,5.27,-75.48,1,0.9993099
10.18730/S4J2*,G50872B,COL,5.22,-75.47,1,0.9985916
10.18730/PHHFA,G50873,COL,5.22,-75.43,1,0.9949373
10.18730/PHHMF,G50866,COL,5.2,-75.48,1,0.99855393
10.18730/PHHPH,G50864,COL,5.2,-75.55,1,0.99988675
10.18730/S1MAX,G50854C,COL,6.8,-75.75,1,0.9990382
10.18730/JYQ7M,G50852,COL,6.15,-75.82,1,0.99886703
10.18730/S4HFD,G50849Z1,COL,6.08,-75.25,1,0.99979717
10.18730/JYPZC,G50850,COL,6.04,-75.14,1,0.9998405
10.18730/S593X,G50849Y,COL,6.1,-75.25,1,0.99979454
10.18730/JYJQR,G50827,COL,5.1,-75.54,1,0.9997073
10.18730/S3NYM,G50797Z,COL,3.75,-75.42,1,0.99543554
10.18730/S1EQ=,G50785X,COL,5.68,-75.87,1,0.9997136
10.18730/JYQ3G,G50712,COL,8.1,-76.67,1,0.99875915
10.18730/JYNVD,G50707,COL,5.71,-75.48,1,0.99980885
10.18730/JYK95,G50697,COL,5.62,-75.9,1,0.999866
10.18730/JY3QS,G50682,COL,0.8,-77.57,0,0.00067527016
10.18730/S6M62,G50646T,COL,5.97,-75.37,1,0.9996458
10.18730/JYHHQ,G50502,COL,5.05,-74.31,1,0.99959093
10.18730/S57SR,G50501B,COL,5.03,-73.42,1,0.9798732
10.18730/JYFH~,G50497,COL,5.07,-73.43,1,0.99953306
10.18730/S1HTQ,G50493C,COL,4.96,-73.46,1,0.9992078
10.18730/JYF9S,G50494,COL,5.05,-73.44,1,0.999691
10.18730/JYBSR,G50484,COL,4.49,-73.93,1,0.9982474
10.18730/PFVBH,G50411,COL,6.15,-75.25,1,0.99987495
10.18730/JYPE*,G50409,COL,6.07,-75.29,1,0.9997875
10.18730/JYQ1E,G50412,COL,7.17,-75.75,1,0.9997906
10.18730/PHKTB,G50392,COL,6.22,-75.73,1,0.9997081
10.18730/PHKVC,G50383,COL,5.77,-75.98,1,0.99982196
10.18730/PHKWD,G50382,COL,5.07,-75.96,1,0.99986875
10.18730/JXKV=,G50361,COL,3.67,-76.69,1,0.99430346
10.18730/PHN9N,G50078,COL,3.33,-76.17,1,0.99958485
10.18730/JGZ92,G4906,COL,3.62,-76.4,1,0.7379435
10.18730/JPW8J,G4718,COL,3.35,-76.44,1,0.98824245
10.18730/JPRA3,G4715,COL,3.43,-76.35,1,0.99169534
10.18730/JH9Q3,G4713,COL,3.47,-76.63,1,0.99956316
10.18730/JPRMD,G4711,COL,4.53,-76.11,1,0.9992237
10.18730/JH3ER,G4710,COL,4.57,-76.2,1,0.99934024
10.18730/JPR5=,G4705,COL,4.45,-75.25,1,0.9995617
10.18730/JH9N1,G4697,COL,6.36,-73.24,1,0.9994597
10.18730/JH3GT,G4690,COL,1.25,-77.49,1,0.9753097
10.18730/JPR1Z,G4679,COL,1.12,-77.42,0,0.05479032
10.18730/JPRG9,G4671,COL,10.9,-74.06,1,0.97841007
10.18730/JPR70,G4669,COL,10.57,-73.58,1,0.9959571
10.18730/JPV0F,G4668,COL,11.03,-74.24,0,0.00026123566
10.18730/JPTYD,G4666,COL,10.4,-73.03,0,0.03886298
10.18730/JH9F*,G4647,COL,2.07,-75.68,1,0.98689705
10.18730/JH3W1,G4646,COL,11.39,-72.22,0,0.00023319366
10.18730/JPQZX,G4622,COL,4.13,-74.46,1,0.99934584
10.18730/JPTC*,G4606,COL,2.56,-76.05,1,0.9993567
10.18730/JF5YH,G4607,COL,2.97,-76.24,1,0.99668115
10.18730/JPT8W,G4600,COL,2.1,-76.97,1,0.99687433
10.18730/JPT9X,G4603,COL,3.02,-76.42,1,0.99949217
10.18730/JPT0M,G4590,COL,5.47,-74.07,1,0.9987116
10.18730/JH96Q,G4589,COL,5.58,-73.99,1,0.9996785
10.18730/JF63P,G4581,COL,9.37,-75.56,0,0.009756482
10.18730/JF62N,G4580,COL,8.89,-75.62,0,0.03633299
10.18730/JF61M,G4579,COL,10.01,-75.05,0,0.007163477
10.18730/JF6BY,G4576,COL,10.27,-75.43,0,0.013447193
10.18730/JF6K1,G4556,COL,6.13,-75.9,1,0.99984264
10.18730/JF6J0,G4554,COL,6.49,-75.02,1,0.9998481
10.18730/JH5DD,G4551,COL,5.67,-75.89,1,0.99965847
10.18730/K2295,G3618,COL,3.46,-76.33,1,0.599584
10.18730/JYGDR,G24987,COL,5.12,-73.36,1,0.99859744
10.18730/S1HB8,G24942B,COL,4.83,-73.69,1,0.9985228
10.18730/JYDB0,G24943,COL,5.04,-73.51,1,0.9987324
10.18730/JYCME,G24936,COL,4.58,-73.92,1,0.99109006
10.18730/JYBNM,G24931,COL,4.52,-73.9,1,0.9986552
10.18730/JYCA4,G24934,COL,4.5,-73.88,1,0.99863726
10.18730/JYAZ=,G24927,COL,4.56,-73.92,1,0.9958681
10.18730/JY3HK,G24820,COL,0.82,-77.63,0,0.0008689342
10.18730/JY3DF,G24816,COL,1.21,-77.46,1,0.95404035
10.18730/JYHSZ,G24798,COL,5.18,-74.18,1,0.99151623
10.18730/JYHAG,G24794,COL,5.1,-73.45,1,0.9944523
10.18730/JYH4A,G24787,COL,5.0,-73.32,1,0.9960038
10.18730/JYHFN,G24785,COL,4.98,-73.33,1,0.99920964
10.18730/PHQ8A,G24782,COL,5.02,-73.37,1,0.9859029
10.18730/S31BV,G24777A,COL,5.04,-73.4,1,0.9935814
10.18730/JYGBP,G24769,COL,5.12,-73.38,1,0.99693227
10.18730/JYGAN,G24768,COL,5.1,-73.38,1,0.9974189
10.18730/S4G58,G24767C,COL,5.14,-73.36,1,0.9990734
10.18730/JYG5G,G24763,COL,5.08,-73.38,1,0.99974555
10.18730/PHQ9B,G24704,COL,4.97,-73.48,1,0.9992661
10.18730/JYDG5,G24690,COL,5.0,-73.47,1,0.9987224
10.18730/JYE0N,G24689,COL,5.02,-73.48,1,0.9937708
10.18730/JYDNA,G24688,COL,5.02,-73.5,1,0.967195
10.18730/JYDC1,G24686,COL,5.08,-73.57,1,0.98308474
10.18730/JYCZS,G24671,COL,4.82,-73.63,1,0.998109
10.18730/JYCPG,G24657,COL,4.6,-73.9,1,0.99182045
10.18730/JYC3$,G24649,COL,4.48,-73.88,0,0.15393391
10.18730/JYBZY,G24645,COL,4.52,-73.92,1,0.99723804
10.18730/JYBJH,G24626,COL,4.55,-73.9,1,0.99145365
10.18730/JY1W3,G24536,COL,6.54,-73.14,1,0.9984761
10.18730/JY8CT,G24423,COL,5.02,-73.55,1,0.6084505
10.18730/PFCZ1,G24422,COL,4.82,-73.61,1,0.8410621
10.18730/JY88P,G24419,COL,4.5,-73.9,1,0.9990957
10.18730/JY7M2,G24401,COL,4.98,-74.31,1,0.9990381
10.18730/PHR52,G24399,COL,4.98,-74.35,1,0.99897444
10.18730/PHR85,G24396,COL,4.7,-74.47,1,0.9985045
10.18730/JY72N,G24395,COL,4.65,-74.42,1,0.9984516
10.18730/JY0Q3,G24006,COL,4.07,-75.45,1,0.9996551
10.18730/JXZYF,G24005,COL,3.47,-75.65,1,0.9994966
10.18730/JY2QY,G24001,COL,3.59,-75.39,1,0.971965
10.18730/JY0YA,G23999,COL,4.63,-74.37,1,0.9962513
10.18730/JY0X9,G23998,COL,4.66,-74.4,1,0.9992041
10.18730/JY0P2,G23995,COL,4.0,-75.47,1,0.99895346
10.18730/S2YPG,G23974A,COL,2.92,-75.0,1,0.99836224
10.18730/JXZM5,G23973,COL,2.63,-75.74,1,0.9959675
10.18730/JXZP7,G23971,COL,1.74,-76.18,1,0.99961144
10.18730/JXZ3S,G23970,COL,2.16,-75.62,1,0.99321944
10.18730/JXZH2,G23969,COL,2.48,-75.95,1,0.9759268
10.18730/JXZ5V,G23968,COL,2.56,-76.03,1,0.99959356
10.18730/JY0W8,G23967,COL,3.65,-75.59,1,0.99775946
10.18730/JXRGU,G23965,COL,5.63,-75.97,1,0.9991055
10.18730/JWFFJ,G23851,COL,1.63,-76.97,1,0.9952958
10.18730/JWFRV,G23852,COL,1.21,-76.84,1,0.9923862
10.18730/PG74R,G23578,COL,5.12,-75.96,1,0.99988556
10.18730/JVKRK,G22277,COL,7.02,-76.27,1,0.9971892
10.18730/JVS68,G22146,COL,3.52,-76.72,1,0.99898404
10.18730/JWFDG,G21243,COL,1.02,-77.45,1,0.9767482
10.18730/JWF14,G21241,COL,1.67,-77.04,1,0.99944335
10.18730/JWEDN,G21230,COL,1.57,-77.3,1,0.99800295
10.18730/JWE08,G21228,COL,1.32,-77.61,1,0.9754819
10.18730/JWDN$,G21224,COL,1.22,-77.5,1,0.99722505
10.18730/JWDY6,G21226,COL,1.34,-77.59,1,0.9974239
10.18730/JWDAQ,G21215,COL,1.5,-77.45,1,0.9915087
10.18730/JWD4H,G21210,COL,1.5,-77.43,1,0.9977709
10.18730/S5Q1Z,G21209A,COL,1.45,-77.43,1,0.9829381
10.18730/JWCYB,G21202,COL,1.37,-77.33,1,0.9984968
10.18730/JTEC7,G21114,COL,4.45,-76.32,1,0.99929416
10.18730/JHQ3R,G16903,COL,2.64,-76.5,1,0.9992292
10.18730/JSVDX,G15841,COL,2.47,-75.97,1,0.9995427
10.18730/JSM6M,G15839,COL,2.79,-76.79,1,0.9998723
10.18730/JSDGW,G15818,COL,0.82,-77.59,0,0.0010772906
10.18730/JM2H~,G14853,COL,1.14,-77.47,1,0.994645
10.18730/JHQ1P,G14643,COL,2.69,-76.52,1,0.99938476
10.18730/JHG0K,G14539,COL,4.62,-75.65,1,0.99970824
10.18730/JHFA$,G14527,COL,4.34,-75.82,1,0.9974058
10.18730/JS7W~,G14017,COL,5.83,-73.54,0,0.03321984
10.18730/JS7CH,G13928,COL,2.4,-76.45,1,0.99634427
10.18730/JS7HP,G13924,COL,0.85,-77.52,0,0.0026867036
10.18730/JRXDZ,G12726,COL,5.08,-75.54,1,0.99933165
10.18730/JP0WY,G12720,COL,6.13,-75.37,1,0.9997024
10.18730/JNFHY,G12707,COL,0.82,-77.66,0,0.0005178909
10.18730/JRX7S,G12666,COL,0.92,-77.55,0,0.0015008985
10.18730/JP057,G12652,COL,5.73,-72.84,0,0.009767001
10.18730/JRWE0,G12649,COL,6.16,-75.38,1,0.99978024
10.18730/K4Q4K,G52127,COL,3.46,-76.54,1,0.9949706
10.18730/K4Q5M,G52128,COL,3.02,-76.48,1,0.99813986
10.18730/S33GP,G50870A,COL,5.2,-75.52,1,0.9995858
10.18730/S4G8B,G50990N,COL,1.75,-77.33,1,0.99840087
10.18730/JH588,G9518,ETH,9.03,38.7,0,0.00045230682
10.18730/JZR51,G807,ETH,8.48,39.13,0,8.091407e-05
10.18730/JZQ9A,G761,ETH,9.58,41.87,0,5.086523e-05
10.18730/JFP5J,G6980,ETH,9.32,42.12,0,5.7944326e-05
10.18730/JMY5X,G20142,ETH,7.69,38.65,0,8.685647e-05
10.18730/S4QV*,G19236B,ETH,5.78,36.57,0,0.02356535
10.18730/JMBT$,G14177,ETH,9.4,42.02,0,6.422062e-05
10.18730/PEET=,G13072,ETH,7.17,38.59,0,0.0002537194
10.18730/JH4KR,G9517,TUR,40.0,32.93,0,3.0042554e-05
10.18730/S63MV,G9516C,TUR,40.73,31.65,0,4.6077537e-05
10.18730/JH4EK,G9515,TUR,39.74,27.88,0,4.1212556e-05
10.18730/JH3Y3,G9513,TUR,36.8,31.44,0,0.00021068528
10.18730/JH3X2,G9512,TUR,37.07,30.22,0,4.4624314e-05
10.18730/K3H4R,G9511,TUR,38.7,29.42,0,2.8066479e-05
10.18730/JZ2TN,G9,TUR,37.87,32.52,0,3.0529234e-05
10.18730/JZTVD,G897,TUR,41.25,36.37,0,8.289263e-05
10.18730/JZV1K,G885,TUR,38.1,37.88,0,3.899993e-05
10.18730/JZV0J,G884,TUR,39.75,37.03,0,4.880893e-05
10.18730/S35RM,G8239A,TUR,40.06,29.12,0,5.8963553e-05
10.18730/JSC1J,G710A,TUR,41.0,39.72,0,0.00036186713
10.18730/JZNN*,G706,TUR,37.6,36.92,0,6.571583e-05
10.18730/JZNCQ,G696,TUR,39.91,28.18,0,4.0330186e-05
10.18730/JZNBP,G695,TUR,38.23,37.18,0,4.3264543e-05
10.18730/JZN7J,G691,TUR,37.09,41.24,0,5.3535725e-05
10.18730/JZN6H,G690,TUR,38.73,41.47,0,0.00012000789
10.18730/JZN5G,G689,TUR,39.73,43.05,0,6.389174e-05
10.18730/JFWM3,G6674,TUR,40.39,41.07,0,0.0008098898
10.18730/JFWH0,G6671,TUR,39.8,26.34,0,4.1287218e-05
10.18730/JFWK2,G6673,TUR,37.0,35.3,0,6.705118e-05
10.18730/JZM9S,G644,TUR,40.44,29.17,0,5.962773e-05
10.18730/JZM6P,G641,TUR,39.6,32.15,0,3.3508895e-05
10.18730/JZMFZ,G640,TUR,40.24,26.6,0,6.0908867e-05
10.18730/JZM0G,G635,TUR,37.93,41.95,0,6.720892e-05
10.18730/JZKZF,G634,TUR,39.94,41.25,0,5.348924e-05
10.18730/JZKQ7,G626,TUR,39.31,26.69,0,9.159788e-05
10.18730/JZKP6,G625,TUR,40.65,29.25,0,5.7585552e-05
10.18730/JZKN5,G624,TUR,40.12,43.14,0,4.502591e-05
10.18730/JZKM4,G623,TUR,40.14,43.1,0,3.9412844e-05
10.18730/JZKK3,G622,TUR,41.48,36.11,0,9.2706236e-05
10.18730/JZKVB,G621,TUR,40.71,29.99,0,8.435581e-05
10.18730/JZKJ2,G611,TUR,40.05,28.38,0,4.00273e-05
10.18730/JZK7W,G609,TUR,41.2,27.11,0,4.4575485e-05
10.18730/JZK6V,G608,TUR,41.27,26.71,0,6.401726e-05
10.18730/JZK5T,G607,TUR,40.25,38.42,0,5.8099253e-05
10.18730/JZK4S,G606,TUR,40.61,33.62,0,4.2249147e-05
10.18730/K3XVR,G603A,TUR,39.44,29.86,0,8.761513e-05
10.18730/JZK2Q,G604,TUR,39.77,30.53,0,2.7731994e-05
10.18730/JZK0N,G602,TUR,39.45,29.91,0,3.98762e-05
10.18730/JZJYK,G596,TUR,38.62,34.92,0,3.4309855e-05
10.18730/JZJXJ,G595,TUR,37.59,43.57,0,0.00011927502
10.18730/JZJWH,G594,TUR,37.25,43.62,0,6.357382e-05
10.18730/JZJVG,G593,TUR,41.28,36.33,0,8.930214e-05
10.18730/JZJTF,G592,TUR,40.89,35.49,0,4.3836084e-05
10.18730/JZJZM,G591,TUR,41.37,33.78,0,4.1576754e-05
10.18730/JZJM9,G585,TUR,37.86,32.56,0,3.239575e-05
10.18730/JZJB0,G576,TUR,41.0,36.65,0,0.00017622735
10.18730/JZJAU,G575,TUR,41.57,35.94,0,8.760335e-05
10.18730/JZJ9=,G574,TUR,41.17,36.95,0,0.0001256786
10.18730/JZJ8$,G573,TUR,41.2,36.98,0,9.641689e-05
10.18730/JZJ7~,G572,TUR,40.11,33.42,0,4.4651428e-05
10.18730/JZJG5,G571,TUR,40.02,30.5,0,3.9861217e-05
10.18730/JZJ6*,G570,TUR,39.44,29.99,0,3.705258e-05
10.18730/JZHPG,G554,TUR,37.45,34.62,0,3.1526855e-05
10.18730/JZHNF,G553,TUR,37.62,34.37,0,3.2629123e-05
10.18730/JGJJ2,G5522,TUR,40.02,32.35,0,2.7268285e-05
10.18730/JGJK3,G5523,TUR,41.0,29.0,0,0.0011546023
10.18730/JZHHB,G549,TUR,39.75,37.06,0,5.350286e-05
10.18730/JZHD7,G545,TUR,40.18,38.1,0,5.9578793e-05
10.18730/JZHC6,G544,TUR,39.72,39.49,0,5.800165e-05
10.18730/K3GPA,G540A,TUR,38.87,39.33,0,5.4005624e-05
10.18730/JZH71,G539,TUR,39.74,30.49,0,2.9988625e-05
10.18730/JZH5U,G537,TUR,38.78,35.55,0,4.2143518e-05
10.18730/JZGYX,G530,TUR,39.15,34.17,0,2.6706428e-05
10.18730/JZGWV,G528,TUR,40.55,34.97,0,3.960647e-05
10.18730/JZGSR,G525,TUR,38.5,28.16,0,4.2017353e-05
10.18730/JZGRQ,G524,TUR,39.13,38.77,0,6.74041e-05
10.18730/JZGQP,G523,TUR,40.25,27.25,0,5.246487e-05
10.18730/JZGNM,G521,TUR,41.23,33.33,0,5.5011264e-05
10.18730/JZGKJ,G519,TUR,41.0,34.03,0,4.748109e-05
10.18730/JZGGF,G516,TUR,40.06,27.97,0,4.1998162e-05
10.18730/JZGED,G514,TUR,41.9,35.0,0,8.3092695e-05
10.18730/JZGDC,G513,TUR,41.72,34.87,0,0.000117862095
10.18730/JZGPN,G512,TUR,40.68,29.6,0,7.284822e-05
10.18730/JZEVU,G462,TUR,38.69,39.24,0,4.17265e-05
10.18730/JZER~,G459,TUR,38.38,38.32,0,4.2777854e-05
10.18730/JZEQ*,G458,TUR,37.11,37.37,0,4.9517326e-05
10.18730/JZEW0,G453,TUR,37.32,40.74,0,6.228223e-05
10.18730/JZEHT,G452,TUR,37.93,40.25,0,5.927707e-05
10.18730/JZEFR,G450,TUR,39.05,43.37,0,5.687363e-05
10.18730/JZEBM,G446,TUR,38.38,34.05,0,2.7647176e-05
10.18730/JZE6F,G441,TUR,37.56,43.74,0,5.8647554e-05
10.18730/JZE4D,G438,TUR,38.65,39.21,0,5.367006e-05
10.18730/JZDY7,G432,TUR,37.13,38.77,0,6.914504e-05
10.18730/JZDN=,G423,TUR,38.55,43.37,0,5.1024486e-05
10.18730/JZDM$,G422,TUR,40.82,41.55,0,9.9942896e-05
10.18730/JZDJ*,G420,TUR,40.43,42.91,0,7.957969e-05
10.18730/JZDHZ,G419,TUR,41.19,41.83,0,0.0006829974
10.18730/JZDFX,G417,TUR,41.35,41.32,1,0.99843174
10.18730/JZDCT,G414,TUR,41.51,42.75,0,0.00026628334
10.18730/JZDBS,G413,TUR,40.5,42.75,0,8.668651e-05
10.18730/JZCT8,G392,TUR,40.13,39.75,0,7.051449e-05
10.18730/JZD0E,G390,TUR,41.02,39.56,0,0.00030644957
10.18730/JZCBY,G377,TUR,41.01,40.52,1,0.99848217
10.18730/JZCE~,G370,TUR,35.93,36.02,0,0.0003122158
10.18730/JZC3P,G369,TUR,41.0,37.13,0,0.0001590262
10.18730/JZC1M,G367,TUR,40.6,36.97,0,7.4566895e-05
10.18730/JZC4Q,G360,TUR,40.36,36.58,0,4.8644717e-05
10.18730/JZBQA,G357,TUR,40.65,35.85,0,7.911291e-05
10.18730/JZBP9,G356,TUR,40.63,36.14,0,7.328363e-05
10.18730/JZBCU,G345,TUR,41.64,32.35,0,6.168177e-05
10.18730/JZBB=,G344,TUR,37.32,30.73,0,4.526265e-05
10.18730/JZBG3,G341,TUR,41.13,28.99,0,7.966199e-05
10.18730/JZB8*,G340,TUR,40.18,29.07,0,4.299863e-05
10.18730/JZB6Y,G338,TUR,40.18,29.0,0,0.00014754286
10.18730/JZB2T,G334,TUR,40.02,29.13,0,7.939104e-05
10.18730/JZAQF,G322,TUR,40.34,27.97,0,5.4670756e-05
10.18730/JZAZQ,G321,TUR,40.15,27.85,0,4.3976434e-05
10.18730/JZAH9,G314,TUR,39.93,27.79,0,3.5898527e-05
10.18730/JZAG8,G313,TUR,39.66,27.88,0,3.2969623e-05
10.18730/JZAPE,G311,TUR,38.41,27.22,0,0.00018575457
10.18730/JZAA2,G307,TUR,39.92,27.27,0,5.2392923e-05
10.18730/JZA80,G305,TUR,40.03,27.05,0,3.8060327e-05
10.18730/JZA7U,G304,TUR,39.8,26.62,0,4.250366e-05
10.18730/K40K1,G300A,TUR,40.17,26.41,0,4.8050148e-05
10.18730/JZA1Y,G299,TUR,40.15,26.5,0,5.6820554e-05
10.18730/JZ9ZW,G297,TUR,40.86,26.6,0,6.772484e-05
10.18730/JZ9YV,G296,TUR,41.5,27.3,0,4.1497726e-05
10.18730/JZ9PK,G288,TUR,41.17,27.82,0,5.6980247e-05
10.18730/JZ9NJ,G287,TUR,41.68,26.59,0,4.5021276e-05
10.18730/JZ9HE,G274,TUR,41.19,26.43,0,5.8397924e-05
10.18730/JZ974,G273,TUR,41.73,27.2,0,3.7990594e-05
10.18730/JZ963,G272,TUR,39.28,27.32,0,3.9080758e-05
10.18730/JZ91=,G267,TUR,40.81,29.35,0,6.216273e-05
10.18730/JZ8MP,G254,TUR,38.13,27.16,0,0.00015751735
10.18730/JZ879,G240,TUR,38.6,28.56,0,4.5186873e-05
10.18730/JSC2K,G239A,TUR,39.2,28.2,0,5.0475e-05
10.18730/JZ7XU,G231,TUR,37.94,27.35,0,0.0001708591
10.18730/JZ7W=,G230,TUR,37.86,27.85,0,0.00014611676
10.18730/JZ7V$,G229,TUR,36.96,28.67,0,0.00036042542
10.18730/JZ8CE,G228,TUR,37.2,28.35,0,0.0002480555
10.18730/JZ824,G227,TUR,36.68,29.13,0,0.0005603907
10.18730/K3XKG,G224A,TUR,37.81,27.77,0,0.00017503533
10.18730/JVT96,G22205,TUR,40.35,41.87,0,6.964406e-05
10.18730/JZ7KT,G222,TUR,36.92,30.6,0,0.00011448349
10.18730/JZ7JS,G221,TUR,36.74,29.94,0,3.0647025e-05
10.18730/JVME4,G21909,TUR,40.09,29.53,0,4.0687824e-05
10.18730/JVM2X,G21903,TUR,38.54,31.24,0,3.1610187e-05
10.18730/JVM1W,G21902,TUR,39.52,31.19,0,2.7721313e-05
10.18730/JZ835,G219,TUR,37.12,30.09,0,3.2068456e-05
10.18730/JZ7S*,G210,TUR,37.04,30.13,0,3.120432e-05
10.18730/JMQF0,G20505,TUR,40.27,30.35,0,3.8143062e-05
10.18730/JZ74B,G205,TUR,36.88,34.89,0,7.4750154e-05
10.18730/JMPVH,G20488,TUR,40.38,36.89,0,6.2132916e-05
10.18730/JMP5*,G20482,TUR,36.38,33.96,0,6.290708e-05
10.18730/JZ6Y5,G200,TUR,36.69,34.37,0,0.00012503049
10.18730/JZ6KZ,G190A,TUR,36.51,36.38,0,7.948754e-05
10.18730/JZ6M*,G191,TUR,36.87,36.2,0,9.162898e-05
10.18730/JKKAV,G16917,TUR,40.8,30.39,0,7.238068e-05
10.18730/JH522,G16827,TUR,40.51,29.3,0,6.469287e-05
10.18730/JH544,G16828,TUR,40.19,26.35,0,5.2948493e-05
10.18730/JH4BG,G16809,TUR,38.6,27.43,0,0.00021093694
10.18730/JH4SY,G16816,TUR,39.85,30.4,0,3.2360145e-05
10.18730/JH4NT,G16815,TUR,38.72,35.5,0,3.6959733e-05
10.18730/JH49E,G16810,TUR,39.39,28.15,0,3.5590685e-05
10.18730/JZ5YA,G158,TUR,40.17,31.93,0,2.7778844e-05
10.18730/JZ5KU,G156,TUR,40.18,31.35,0,2.6690032e-05
10.18730/JZ5H$,G154,TUR,40.1,31.62,0,3.447588e-05
10.18730/JZ5G~,G153,TUR,41.02,28.97,0,7.1628405e-05
10.18730/JH4X$,G14498,TUR,39.54,31.57,0,2.8904684e-05
10.18730/JH4DJ,G14496,TUR,41.22,31.97,0,6.654471e-05
10.18730/JMQH2,G13092,TUR,41.1,29.03,0,6.196712e-05
10.18730/JH438,G13059,TUR,37.89,28.28,0,6.9026195e-05
10.18730/JH4PV,G13040,TUR,37.68,44.57,0,5.160652e-05
10.18730/JZ2VP,G10,TUR,39.93,32.87,0,2.564184e-05
10.18730/K4J58,G590,TUR,40.49,33.31,0,3.824939e-05
10.18730/K4J69,G600,TUR,39.84,34.8,0,3.897706e-05
