DOI,ACCENUMB,CURATION,GENUS,SPECIES,GRIN_NAME,SAMPSTAT,ORIGCTY,COLLSITE,ELEVATION,COLLSRC,MODCF_CloudForestPrediction,MODCF_seasonality_concentration,current_30arcsec_aridityIndexThornthwaite,current_30arcsec_climaticMoistureIndex,BDRICM_M,SLGWRB,ACDWRB_M_ss,bio18,bio19
10.18730/JSR60,G18587,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,BRA,RODOVIA FIRMINÓPOLIS - NAZÂRIO - TURVÂNIA - GOIAS,-0.8040030099688276,0.3859604233784113,-0.5700864956551839,0.9107658377022984,0.2451192288128129,0.379750947072505,0.6071251130757639,-0.1099513511812154,0.2062222827571616,0.918164691440914,-0.5645764238885097
10.18730/JSQQP,G18581,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,BRA,"Á 3 KM DE FIRMINÓPOLIS, RODOVIA FIRMINÓPOLIS - NAZÁRIO - FIRMINÓPOLIS - GOIAS",-0.7672467807153089,0.3859604233784113,-0.5740324500810219,0.8743569707068191,0.2215463555594849,0.49686121017509,0.6071251130757639,-0.1099513511812154,0.2062222827571616,0.9291271698312104,-0.5595624409903786
10.18730/JSR2~,G18583,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,BRA,"SÍTIO PINDORAMA, RODOVIA FIRMINÓPOLIS - NAZÂRIO - TURVÂNIA - GOIAS",-0.8040030099688276,0.3859604233784113,-0.583555626618973,1.0017880051909966,0.2747108789765689,0.3504733881135731,0.6071251130757639,-0.1099513511812154,1.582328263787768,0.896239734660321,-0.5545484580922473
10.18730/JSR3$,G18584,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,BRA,"SÍTIO PINDORAMA, RODOVIA FIRMINÓPOLIS - NAZÂRIO - TURVÂNIA - GOIAS",-0.8040030099688276,0.3859604233784113,-0.5760342302725004,0.8015392367158602,0.2029887470767427,0.49686121017509,0.6071251130757639,-0.1099513511812154,1.582328263787768,0.9346084090263588,-0.5545484580922473
10.18730/JSR4=,G18585,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,BRA,"SÍTIO PINDORAMA, RODOVIA FIRMINÓPOLIS - NAZÂRIO - TURVÂNIA - GOIAS",-0.8040030099688276,0.3859604233784113,-0.586494824867591,0.8925614042045587,0.289255969519026,0.379750947072505,0.6071251130757639,-0.1099513511812154,0.2062222827571616,0.8907584954651727,-0.5545484580922473
10.18730/JSR5U,G18586,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,BRA,RODOVIA QUE LIGA FIRMINÓPOLIS - NAZÂRIO - TURVÂNIA - GOIAS,-0.8040030099688276,0.3859604233784113,-0.5867317494800558,0.9016636209534286,0.285745111984969,0.4090285169381799,0.6071251130757639,-0.1099513511812154,0.2062222827571616,0.8852772562700245,-0.5645764238885097
10.18730/JSQWV,G18577,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,BRA,"SANTO ANTÔNIO DO COCAL, RODOVIA MOSSÂMEDES - SANCLERLÂNDIA - MOSSÂMEDES - GOIAS",-0.866205859474782,0.3859604233784113,-0.5570626648187676,0.8288458869624699,0.7366413881820411,0.7310817309268886,0.6071251130757639,-0.1099513511812154,1.582328263787768,0.9346084090263588,-0.5645764238885097
10.18730/JSQXW,G18578,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,BRA,RODOVIA SANCLERLÂNDIA - SÃO LUÍS DE MONTES BELOS - SANCLERLÂNDIA - GOIAS,-0.8775154684758646,0.3859604233784113,-0.5606785167283163,0.8743569707068191,0.2370943842596271,0.7018041610612138,0.6071251130757639,-0.1099513511812154,0.2062222827571616,0.9072022130506174,-0.5846323554810346
10.18730/JSQSR,G18574,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,BRA,ESTRADA QUE LIGA MOSSÂMEDES - SANCLERLÂNDIA - MOSSÂMEDES - GOIAS,-0.866205859474782,0.3859604233784113,-0.544360411818208,0.6376993352362033,0.7862954367198401,0.7603592898858205,0.6071251130757639,-0.1099513511812154,0.2062222827571616,0.8907584954651727,-0.5846323554810346
10.18730/JSQTS,G18575,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,BRA,"SANTO ANTÔNIO DO COCAL, RODOVIA MOSSÂMEDES - SANCLERLÂNDIA - MOSSÂMEDES - GOIAS",-0.866205859474782,0.3859604233784113,-0.5434347259240301,0.8561525372090794,0.7155762429776991,0.8189144187104272,0.6071251130757639,-0.1099513511812154,0.2062222827571616,0.9346084090263588,-0.5746043896847722
10.18730/JSQVT,G18576,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,BRA,"SANTO ANTÔNIO DO COCAL, ESTRADA QUE LIGA MOSSÂMEDES - SANCLERLÂNDIA - MOSSÂMEDES - GOIAS",-0.866205859474782,0.3859604233784113,-0.584823644227041,1.0655035224330855,0.3133305031785827,0.6725265966489103,0.6071251130757639,-0.1099513511812154,0.2062222827571616,0.8688335386845797,-0.5846323554810346
10.18730/JSQRQ,G18573,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,BRA,"Á 1 KM DE MOSSÂMEDES, ESTRADA MOSSÂMEDES - SANCLERLÂNDIA - MOSSÂMEDES - GOIAS",-0.866205859474782,0.3859604233784113,-0.5131568632242842,0.7287215027249015,0.6594021397780148,0.9360246763596408,0.4709794459826528,-0.1099513511812154,1.582328263787768,0.9455708874166552,-0.5746043896847722
10.18730/JSQMK,G18569,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,BRA,"LAGOINHA, ESTRADA QUE LIGA MOSSÂMEDES A RODOVIA INHUMAS - GOIÁS - MOSSÂMEDES - GOIAS",-0.866205859474782,0.3859604233784113,-0.5547024153786703,0.8925614042045587,0.7867967144712967,0.7896368597514953,0.6071251130757639,-0.1099513511812154,0.2062222827571616,0.9072022130506174,-0.5846323554810346
10.18730/JSQNM,G18570,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,BRA,"LAGOINHA, ESTRADA QUE LIGA MOSSÂMEDES A RODOVIA INHUMAS - GOIÁS - MOSSÂMEDES - GOIAS",-0.866205859474782,0.3859604233784113,-0.5463162967607962,0.8015392367158602,0.7431618254986985,0.7310817309268886,0.6071251130757639,-0.1099513511812154,1.582328263787768,0.9126834522457656,-0.569590406786641
10.18730/JSQPN,G18571,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,BRA,"LAGOINHA, ESTRADA QUE LIGA MOSSÂMEDES A RODOVIA INHUMAS - GOIÁS - MOSSÂMEDES - GOIAS",-0.866205859474782,0.3859604233784113,-0.5361364981306159,0.6559037687339428,0.7366413881820411,0.7896368597514953,0.6071251130757639,-0.1099513511812154,0.2062222827571616,0.9236459306360624,-0.569590406786641
10.18730/JSQGF,G18572,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,BRA,"LAGOINHA, ESTRADA QUE LIGA MOSSÂMEDES A RODOVIA INHUMAS - GOIÁS - MOSSÂMEDES - GOIAS",-0.866205859474782,0.3859604233784113,-0.521369920817164,0.928970271200038,0.7140716444137849,0.8481919994828451,0.6071251130757639,-0.1099513511812154,1.582328263787768,0.9510521266118036,-0.5746043896847722
10.18730/JSQKJ,G18568,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,BRA,"LAGOINHA, ESTRADA QUE LIGA MOSSÂMEDES A RODOVIA INHUMAS - GOIÁS - INHUMAS - GOIAS",-0.647082185078806,0.3859604233784113,-0.5031941221241508,0.8561525372090794,0.7551989966647836,0.49686121017509,0.6071251130757639,-0.1099513511812154,1.582328263787768,0.8907584954651727,-0.569590406786641
10.18730/JSQJH,G18567,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,BRA,"LAGOINHA, ESTRADA QUE LIGA MOSSÂMEDES A RODOVIA INHUMAS - GOIÁS - MOSSÂMEDES - GOIAS",-0.866205859474782,0.3859604233784113,-0.5817007255270991,0.983583571693257,0.3088165161594542,0.6725265966489103,0.6071251130757639,-0.1099513511812154,0.2062222827571616,0.8578710602942833,-0.5846323554810346
10.18730/PERA6,G18566,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,BRA,"CÓRREGO FUNDO, ESTRADA QUE LIGA MOSSÂMEDES A RODOVIA INHUMAS - GOIÁS - INHUMAS - GOIAS",-0.647082185078806,0.3859604233784113,-0.4945049482562598,0.6376993352362033,0.6543866836800436,0.7018041610612138,0.6071251130757639,-0.1099513511812154,0.2062222827571616,0.9346084090263588,-0.5746043896847722
10.18730/JSQ87,G18564,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,BRA,"FAZ.CÓRREGO FUNDO, ESTR. LIGA MOSSÂMEDES A RODOVIA INHUMAS - GOIÁS - INHUMAS - GOIAS",-0.647082185078806,0.3859604233784113,-0.4485425174463218,0.6923126357294223,0.5716303187718174,0.6725265966489103,0.6071251130757639,-0.1099513511812154,0.2062222827571616,0.9620146050021,-0.569590406786641
10.18730/JSQHG,G18565,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,BRA,"CÓRREGO FUNDO, ESTRADA QUE LIGA MOSSÂMEDES A RODOVIA INHUMAS - GOIÁS - MOSSÂMEDES - GOIAS",-0.866205859474782,0.3859604233784113,-0.5272050645734121,0.710517069227162,0.705043670375528,0.8189144187104272,0.6071251130757639,-0.1099513511812154,0.2062222827571616,0.9455708874166552,-0.5746043896847722
10.18730/JSQDC,G18560,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,BRA,"FAZ. QUILÔMETRO, RODOVIA INHUMAS - GOIÁS - INHUMAS - GOIAS",-0.647082185078806,0.3859604233784113,-0.5132666756974769,0.6559037687339428,0.6619100591543864,0.6725265966489103,0.6071251130757639,-0.1099513511812154,1.582328263787768,0.918164691440914,-0.5645764238885097
10.18730/JSQED,G18561,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,BRA,"FAZ. QUILÔMETRO, RODOVIA INHUMAS - GOIÁS - INHUMAS - GOIAS",-0.647082185078806,0.3859604233784113,-0.4731765983017498,0.7378237194737715,0.6082438753310737,0.7018041610612138,0.6071251130757639,-0.1099513511812154,0.2062222827571616,0.9620146050021,-0.5645764238885097
10.18730/JSQFE,G18563,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,BRA,ESTRADA QUE LIGA MOSSÂMEDES À RODOVIA INHUMAS - GOIÁS (MUN. DE INHUMAS OU MO) - MOSSÂMEDES - GOIAS,-0.866205859474782,0.3859604233784113,-0.5717109443122707,0.7287215027249015,0.8198994134964961,0.7896368597514953,0.6071251130757639,-0.1099513511812154,1.582328263787768,0.8688335386845797,-0.5896463383791658
10.18730/JSQBA,G18558,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,BRA,"FAZ. QUILÔMETRO, RODOVIA INHUMAS - GOIÁS - INHUMAS - GOIAS",-0.647082185078806,0.3859604233784113,-0.4808448773236157,-0.0134774467985382,0.6167701889631019,0.7310817309268886,0.6071251130757639,-0.1099513511812154,0.2062222827571616,0.9346084090263588,-0.569590406786641
10.18730/JSQ98,G18556,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,BRA,"FAZ. QUILÔMETRO, RODOVIA INHUMAS - GOIÁS - INHUMAS - GOIAS",-0.647082185078806,0.3859604233784113,-0.516458768031216,0.6650059854828128,0.6970186344949565,0.643249032236607,0.6071251130757639,-0.1099513511812154,1.582328263787768,0.9236459306360624,-0.5595624409903786
10.18730/JSQA9,G18557,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,BRA,"FAZ. QUILÔMETRO, RODOVIA INHUMAS - GOIÁS - INHUMAS - GOIAS",-0.647082185078806,0.3859604233784113,-0.5138268873728313,0.701414852478292,0.6990248934650993,0.5846939034120002,0.6071251130757639,-0.1099513511812154,1.582328263787768,0.918164691440914,-0.569590406786641
10.18730/JSQ32,G18550,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,BRA,KM 49 DA RODOVIA INHUMAS -GOIÁS - INHUMAS - GOIAS,-0.647082185078806,0.3859604233784113,-0.5465173347571437,0.8197436702136,0.7336321910542128,0.4383060758971118,0.6071251130757639,-0.1099513511812154,1.582328263787768,0.8797960170748762,-0.5746043896847722
10.18730/JSPZ=,G18555,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,BRA,"FAZ. QUILÔMETRO, RODOVIA INHUMAS - GOIÁS - INHUMAS - GOIAS",-0.647082185078806,0.3859604233784113,-0.4691755338193555,0.5557793844963747,0.6363307356035298,0.643249032236607,0.6071251130757639,-0.1099513511812154,0.2062222827571616,0.9126834522457656,-0.569590406786641
10.18730/JSQ65,G18553,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,BRA,"KM 52, RODOVIA INHUMAS - GOIÁS - INHUMAS - GOIAS",-0.647082185078806,0.3859604233784113,-0.502581467930664,0.7287215027249015,0.6599038001842434,0.6139714678243036,0.6071251130757639,-0.1099513511812154,1.582328263787768,0.9236459306360624,-0.5645764238885097
10.18730/JSQ76,G18554,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,BRA,"FAZ. QUILÔMETRO, RODOVIA INHUMAS - GOIÁS - INHUMAS - GOIAS",-0.647082185078806,0.3859604233784113,-0.4833062643733445,0.646801551985073,0.5831662121864458,0.6725265966489103,0.6071251130757639,-0.1099513511812154,0.2062222827571616,0.9346084090263588,-0.569590406786641
10.18730/JSQ54,G18552,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,BRA,KM 52 NO DA RODOVIA INHUMAS - GOIÁS - INHUMAS - GOIAS,-0.647082185078806,0.3859604233784113,-0.5375561863952433,0.7287215027249015,0.7657315692669546,0.4383060758971118,0.6071251130757639,-0.1099513511812154,0.2062222827571616,0.874314777879728,-0.5796183725829034
10.18730/JSQ43,G18551,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,BRA,"KM 52, RODOVIA INHUMAS - GOIÁS - INHUMAS - GOIAS",-0.647082185078806,0.3859604233784113,-0.5193243908500582,0.6559037687339428,0.6769568101030718,0.6725265966489103,0.6071251130757639,-0.1099513511812154,1.582328263787768,0.918164691440914,-0.5746043896847722
10.18730/JSQ0U,G18546,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,BRA,"CEDRO, RODOVIA INHUMAS - GOIÁS - INHUMAS - GOIAS",-0.647082185078806,0.3859604233784113,-0.5547891854690151,0.938072487948908,0.7822829187795544,0.3504733881135731,0.6071251130757639,-0.1099513511812154,0.2062222827571616,0.8633522994894315,-0.5746043896847722
10.18730/JSPVZ,G18541,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,BRA,"VALENTI, RODOVIA GOIÂNIA - INHUMAS - CATURAÍ - GOIAS",-0.6569780929547533,0.3859604233784113,-0.5520843658712562,0.8743569707068191,0.7832858569372397,0.4090285169381799,0.6071251130757639,-0.1099513511812154,0.2062222827571616,0.8797960170748762,-0.5746043896847722
10.18730/JSPW*,G18542,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,BRA,"FAZ. SANTA INÉS, RODOVIA GOIÂNIA - INHUMAS - CATURAÍ - GOIAS",-0.6569780929547533,0.3859604233784113,-0.5566430960673993,0.9107658377022984,0.7968280093220111,0.379750947072505,0.6071251130757639,-0.1099513511812154,0.2062222827571616,0.8688335386845797,-0.5796183725829034
10.18730/JH5PP,G14500,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,BRA,PORONGABA - PORONGABA - ACRE,-0.8458928144690305,0.3859604233784113,-0.5932721120858406,-0.5273844086191362,-0.6250756057748181,0.7310817309268886,0.6071251130757639,-0.1099513511812154,2.958434244818374,1.6581319827859275,-0.0882480485660439
10.18730/JZX2A,G960,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,CRI,CARTAGO - CARTAGO - CARTAGO,-0.4352634703320385,0.3859604233784113,0.3822035101411414,-0.081375787924514,0.3685014768931948,1.0531349340088545,0.6071251130757639,-0.1099513511812154,0.2062222827571616,-0.0300896893197331,0.3830663438582907
10.18730/JZWCS,G955,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,CRI,CAÑAS - CAÑAS - GUANACASTE,-1.1516204489567086,0.3859604233784113,-0.6068988861673857,1.092810172679695,1.1734942342428851,0.5261387745873934,0.6071251130757639,-0.1099513511812154,-1.1698836982734446,-0.0903833204663638,2.052722648935987
10.18730/JZWX5,G954,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,CRI,SAN IGNACIO DE ACOSTA - SAN IGNACIO DE ACOSTA - SAN JOSE,0.1380047576762878,0.3859604233784113,0.3229958857150589,-0.2634201229019108,-0.2739883217500286,1.7265188991317175,-0.3458945565760138,-0.1099513511812154,1.582328263787768,1.0661581497099166,3.020421348275312
10.18730/K2ATK,G7764,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,CRI,ALAJUELA - ALAJUELA - ALAJUELA,-0.676719576465121,0.3859604233784113,-0.125348410761572,0.1734862810438414,1.0651589284385743,1.5215759646057083,0.6071251130757639,-0.1099513511812154,1.582328263787768,0.5564029045611295,2.819862032350063
10.18730/JG0MM,G6357,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,CRI,TURRIALBA - TURRIALBA - CARTAGO,-0.571255807385962,0.3859604233784113,-0.3216288058446392,-0.8641664283273202,-2.137258674263137,1.9314619209116703,0.6071251130757639,-0.1099513511812154,1.582328263787768,1.4991760461266284,3.5769734499678774
10.18730/JG20V,G6293,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,CRI,PACUAR - PACUAR - SAN JOSE,-1.1623255445589835,0.3859604233784113,-0.4798674855237926,-0.1632957386643426,-0.0257194183527359,1.6972413619862716,0.6071251130757639,-0.1099513511812154,1.582328263787768,1.2580015215401057,1.190317590457417
10.18730/K47B*,G51679,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,CRI,"SAN NICOLAS, QUIRCOT, FINCA COOPEROSALES, SITIO 36 - CARTAGO - CARTAGO",0.3990566475213373,-1.80637314900962,0.3865134512576736,0.1279751972994922,0.3333927102252391,1.2873554493072814,0.6071251130757639,-0.1099513511812154,1.582328263787768,0.7756524723670595,1.466086649854634
10.18730/K475T,G51672,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,-2.9470184280009937,CRI,SAN ANDRÉS - SAN ANDRES - SAN JOSE,-0.0391907012706146,0.3859604233784113,0.4545505849577989,-0.0995802214222537,0.8204010739027248,1.4337432659154268,0.0965788614765972,-0.1099513511812154,1.582328263787768,0.6386214924883533,0.2226188911180917
10.18730/K476V,G51673,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,-2.9470184280009937,CRI,VUELTA DE JORCO - VUELTA DE JORCO - SAN JOSE,0.3566456137672774,0.3859604233784113,0.3062997555675368,0.0005441628153144,0.386557424969709,1.580131126150544,0.6071251130757639,-0.1099513511812154,1.582328263787768,0.74276503719617,2.72459635728557
10.18730/K471P,G51667,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,-2.9470184280009937,CRI,"4.5 KM W DE COPEY DE DOTA A SANTA MARÍA DE DOTA, SANTA MARÍA DE DOTA, COPEY - DOTA - SAN JOSE",0.5262897487835169,0.3859604233784113,2.1413146846145708,-0.536486625368006,-1.7024119915087432,2.4291804886539707,-0.3118581398027361,-0.1099513511812154,1.582328263787768,0.1014600513638248,0.3780523609601595
10.18730/K472Q,G51668,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,-2.9470184280009937,CRI,"2 KM S DE GUATUSO, EN LA ""CALLE DEL ALTO DE TIRA"", GUATUSO - DESAMPARADOS - SAN JOSE",0.2152755012537445,0.3859604233784113,0.8091530328110309,-0.1268868716688632,0.3669966870018947,1.580131126150544,0.2667609453429861,-0.1099513511812154,1.582328263787768,0.1946411176813451,0.6939332835424263
10.18730/K473R,G51669,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,-2.9470184280009937,CRI,"15.8 KM N SAN PABLO, SAN CRISTOBAL DEL SUR, EN BARRANCO DEL RÍO TARRAZÚ - SAN PABLO - SAN JOSE",0.3142345800132176,0.3859604233784113,0.975268731757413,-0.0358647041801648,0.2982839435572829,1.6679638248408255,0.4029066124360972,-0.1099513511812154,1.582328263787768,0.5180342301950918,0.6036815913760644
10.18730/S4JHA,G51660A,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,-1.2939186614670004,CRI,"3KM SSW DE JERICO, EL MANZANO, SAN MIGUEL - DESAMPARADOS - SAN JOSE",0.2011384900023912,2.5782939957664426,0.9585045185916694,-0.3453400736417393,0.9894242785984622,1.345910567225145,-0.2437853062561805,-0.1099513511812154,0.2062222827571616,0.1617536825104556,1.08000996669853
10.18730/K46YK,G51659,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,-2.9470184280009937,CRI,"1KM SW IGLESIA EL TIGRE, TARBACA, TRANQUERILLAS-TIGRE - ASERRI - SAN JOSE",0.3142345800132176,-2.902539935203636,1.6077745030421056,-0.4454644578793076,0.4542670389292497,1.6386862876953794,-0.1416760559363472,-0.1099513511812154,1.582328263787768,1.0661581497099166,0.9897582745321682
10.18730/K46XJ,G51658,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,-2.9470184280009937,CRI,"SAN RAFAEL, CERROS LA CARPINTERA, HACIENDA TRES RÍOS - LA UNION - CARTAGO",0.384919636269984,-2.902539935203636,0.6173011520001802,-0.1177846549199934,0.5470543160334183,1.140967632699136,0.6071251130757639,-0.1099513511812154,0.2062222827571616,0.4248531638775715,1.165247675966761
10.18730/S3VDA,G51656A,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,-2.9470184280009937,CRI,"1.4 KM S SAN MIGUEL DE DESAMPARADOS, SAN MIGUEL - DESAMPARADOS - SAN JOSE",0.2011384900023912,-2.902539935203636,0.4718820040417353,-0.4363622411304377,0.975882508868463,1.4337432659154268,0.5730886963024862,-0.1099513511812154,1.582328263787768,0.6386214924883533,1.3206811458088288
10.18730/K46WH,G51657,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,-2.9470184280009937,CRI,"2KM NE MATINILLA-BEBEDERO, ALTO TAPEZCO, SAN ANTONIO - ESCAZU - SAN JOSE",0.5262897487835169,-2.902539935203636,0.6216487390209056,-0.6548154431033139,0.9718699909281772,1.5215759646057083,-0.5841494739889583,-0.1099513511812154,1.582328263787768,0.6112152965126121,0.964688360041512
10.18730/K46TF,G51654,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,-2.9470184280009937,CRI,"1.2 KM W SABANA REDONDA-SAN PEDRO, LA CASCADA, RÍO MASTATE - POAS - ALAJUELA",0.2152755012537445,-2.902539935203636,0.6917965607111427,-0.0631713544267743,-0.7404328179746289,2.2242375541279613,0.6071251130757639,-0.1099513511812154,0.2062222827571616,0.391965728706682,0.2827866858956663
10.18730/K46SE,G51651,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,-2.9470184280009937,CRI,"2 KM SE ZARCERO-SAN JUANILLO, ZARCERO, VALLE RÍO SECO - ALFARO RUIZ - ALAJUELA",0.5404267600348701,-2.902539935203636,1.1821722231563208,-0.254317906153041,-0.1059680552119766,2.077849693892844,0.6071251130757639,-0.1099513511812154,1.582328263787768,0.4687030774387575,0.7340451467274761
10.18730/S61R4,G50898C,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,-1.2939186614670004,CRI,2 KM SE DE JERICÓ - JERICO - SAN JOSE,0.4414676812753971,2.5782939957664426,1.1129369427607352,-0.2816245563996505,0.346433010876396,1.60940866329599,0.6071251130757639,-0.1099513511812154,1.582328263787768,0.5344779477805366,0.6738773519499014
10.18730/JYTPM,G50896,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,-2.9470184280009937,CRI,"3 KM NNW DE CHAGUITES, CARRIZAL, CONCORDIA - ALAJUELA - ALAJUELA",0.3990566475213373,-2.902539935203636,1.1162750703079287,-0.2998289898973902,-1.068950166903776,2.2242375541279613,0.6071251130757639,-0.1099513511812154,0.2062222827571616,0.852389821099135,0.7490870954218697
10.18730/JTN30,G50561,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,CRI,"SAN JUAN, SAN JUAN - ABANGARES - GUANACASTE",-1.4528918264059434,0.3859604233784113,-0.5884757242405346,0.6741082022316826,1.490977541491019,1.3166330300796991,0.5390522795292084,-0.1099513511812154,0.2062222827571616,0.0247227026317493,2.223198067472448
10.18730/JTNMH,G50562,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,CRI,"PRIMERO, SAN DIMAS - LA CRUZ - GUANACASTE",-1.382206770149177,0.3859604233784113,-0.6135942614513111,0.6103926849895936,-0.1736776691715173,1.2580779121618353,-1.3329506430010694,-0.1099513511812154,0.2062222827571616,-0.5234012168830755,1.5412963933266024
10.18730/JTMZ~,G50560,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,CRI,"LAS JUNTAS, 3 HERMANOS - ABANGARES - GUANACASTE",-1.52357688266271,0.3859604233784113,-0.4367415277026263,0.5466771677475049,0.4853634789843062,1.4922984274602624,0.3007973621162639,-0.1099513511812154,0.2062222827571616,0.2275285528522346,2.8900577929239004
10.18730/JTMY*,G50559,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,CRI,"PRIMERO, SABANA GRANDE - NICOYA - GUANACASTE",-1.558919410791093,0.3859604233784113,-0.5986444844107752,0.537574950998635,1.0847194750790023,0.9360246763596408,-0.2778217230294583,-0.1099513511812154,0.2062222827571616,0.1507912041201591,1.576394273613521
10.18730/JTMEG,G50556,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,CRI,"PRIMERO, ORIENTE DE JUAN DÍAZ - NICOYA - GUANACASTE",-0.8167263200950454,0.3859604233784113,-0.609363674686184,0.9744813549443871,1.2652785731893683,0.7310817309268886,0.6071251130757639,-0.1099513511812154,0.2062222827571616,-0.2000081043693288,1.6064781710023082
10.18730/JTMJM,G50557,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,CRI,"PALMIRA, PALMIRA - CARRILLO - GUANACASTE",-1.46132341963577,0.3859604233784113,-0.6083785600765602,0.8561525372090794,0.8274227889708389,0.379750947072505,0.6071251130757639,-0.1099513511812154,0.2062222827571616,-0.249339257125663,1.4309887695677157
10.18730/JTNA7,G50558,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,CRI,"PRIMERO, QUIRIMAN - NICOYA - GUANACASTE",-1.3115217138924105,0.3859604233784113,-0.5828669904898669,0.4465527835099366,1.141896516436372,0.9360246763596408,-0.6181858907622361,-0.1099513511812154,0.2062222827571616,0.3316720975600513,1.9825268883621496
10.18730/JTKV$,G50553,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,CRI,"PRIMERO, DULCE NOMBRE - NICOYA - GUANACASTE",-1.292763279940309,0.3859604233784113,-0.593057124937493,0.3919394830167175,1.0099881460513476,0.9945798160909904,0.6071251130757639,-0.1099513511812154,0.2062222827571616,-0.1780831475887358,1.7318277434555889
